,Unnamed: 0,M_ki,M_kf,delta_k_t,ki_t,xi,zeta,theta_ki,theta_H,theta_deltak,M,M_h,x,z,Q,T_t
13,13,0.4557487800731069,0.0055999998000626,0.6708249548999236,0.2012038093853834,0.4822284290776539,0.3326831713588201,1.287865785517722,1.199679196729719,1.2260982347055287,0.9383000135421752,0.1395999938249588,0.5030476500496288,0.3377896422700379,1.9680000543594345,0.4911456896122479
14,14,0.8235658152528117,0.0055999998009387,2.2462831889544765,0.785618335299896,0.1981804959289398,0.2492410559058362,1.1685925588869035,-1.161603662749729,-0.9051521248759938,0.9383000135421752,0.1395999938249588,0.1483160148668698,0.2571038784593785,1.3440999984741224,2.783375680425768
15,15,0.548096903423037,0.0055999997999214,1.4004333035341912,0.4635845702051835,0.2915044617197144,0.3147576714605669,-1.1809025884308344,-3.091497668287318,-2.7740932307957142,0.9383000135421752,0.1395999938249588,0.2766788838685399,0.3194516127448551,1.6823999881744376,1.5277969741096895
16,16,0.9654341906278144,0.0055999998010787,0.4246097471620919,0.8422594820604895,0.2554894108504945,0.384749978306671,-1.3552637168286898,1.6292121405708513,-1.1967903557447872,0.9383000135421752,0.1395999938249588,0.1869894674131697,0.3601492087460849,1.4117000102996828,0.4657594367486329
17,17,0.9002677447846105,0.0055999997996958,2.4891682763395737,0.8140610383869874,0.2857027468897752,0.2980446601804937,-1.5420774643252155,0.0456255247621944,-0.287496111928316,0.9383000135421752,0.1395999938249588,0.2389979198148096,0.2997904746071165,1.79470002651215,2.459043194868078
18,18,0.9650914979996372,0.0055999997996773,3.072793018833661,0.8300076923416569,0.3493077271853709,0.1894285949903523,2.429561642677113,2.7469702088581616,2.66256559398718,0.9383000135421752,0.1395999938249588,0.304787398907393,0.188557689321292,2.0792999267578107,2.388038777822324
19,19,0.9650914979996372,0.0055999997996773,0.5372765947784867,0.8300076923416569,0.3493077271853709,0.2629448761547542,2.429561642677113,-0.0427918425322838,1.2385648436140853,0.9383000135421752,0.1395999938249588,0.304787398907393,0.2560622507145732,2.0792999267578107,0.8449099152856887
20,20,0.5233283240212403,0.0098999999461802,1.2671907719594306,0.4717509715199742,0.2481021312111564,0.3691611699961068,1.253055872932976,-1.0591799369253316,-0.7810518649684096,0.9383000135421752,0.1395999938249588,0.2325127350157048,0.3753145476676754,1.6234999895095816,1.5651540941552364
21,21,0.8976660818318547,0.0055999998003613,1.1915059100857182,0.8133108325162984,0.2829039881488156,0.2460816184693834,3.1161084962795416,-2.2442605495308268,-2.819734778012298,0.9383000135421752,0.1395999938249588,0.2217917877683785,0.2397854875819493,1.524500012397765,0.534241457083915
22,22,0.9846344585240552,0.0055999998007528,0.7522119754683596,0.7377469802730041,0.2315373225486206,0.37465321995754,0.6311207938714262,2.822636137940265,1.898969364898431,0.9383000135421752,0.1395999938249588,0.1658731500541272,0.3130892968579344,1.2675000429153471,1.0853911834414396
23,23,0.9846344585240552,0.0055999998007528,0.4249862153601616,0.7377469802730041,0.2315373225486206,0.4089967094186424,0.6311207938714262,-2.37246955878141,0.5279902227985527,0.9383000135421752,0.1395999938249588,0.1658731500541272,0.3385328298415999,1.2675000429153471,0.3911194369673639
24,24,0.6988069536887315,0.0055999998005025,0.6385262324479344,0.5671810365599548,0.3348038780454589,0.477657067340016,-0.6928783604226482,-2.506123771910088,-1.4663560064802126,0.9383000135421752,0.1395999938249588,0.297537726106972,0.4635777148414324,1.442800045013428,0.4934076352051963
25,25,0.6850013308124661,0.005599999800268,0.7618929068406413,0.1519215319440182,0.1790466278504697,0.4923471660923363,-0.2143476933087955,-2.9067967686636047,-2.8201098644970624,0.9383000135421752,0.1395999938249588,0.1787989582308853,0.3850714742080626,1.3553999662399263,1.1770991989963326
26,26,0.1519552439609784,0.0055999998004455,0.7821178460962087,0.272299860145294,0.1619046238956413,0.3067508765188969,0.5992583974472177,2.4319404917702863,2.088969934207741,0.9383000135421752,0.1395999938249588,0.1568525193214271,0.3230792665295245,1.243600010871887,0.7823846390573035
27,27,0.2236097565183616,0.0055999998010923,0.7887328596831648,0.3293159672037933,0.1942836249846878,0.4559641327751301,-1.7776970487370651,2.8079618797811223,-3.0481850049181256,0.9383000135421752,0.1395999938249588,0.1859970122846585,0.482870757363335,1.2861000299453735,0.7350992839187663
28,28,0.5765445531155927,0.0055999998002423,1.4938856330729766,0.5793039849746757,0.2252675049273661,0.3554001673244505,2.7849076451637846,0.0266191631736225,0.1721583101784361,0.9383000135421752,0.1395999938249588,0.1973641307353682,0.3730661128324747,1.4484000205993643,2.0127197896937536
29,29,0.5765445531155927,0.0055999998002423,0.1211898512726413,0.5793039849746757,0.2252675049273661,0.2457232609685819,2.7849076451637846,-0.3346414066350963,-0.2290825978962896,0.9383000135421752,0.1395999938249588,0.1973641307353682,0.2515322778751805,1.4484000205993643,0.698762523405141
30,30,0.7874710261474249,0.0055999997999561,0.2542060735480137,0.173511274403233,0.1549668143603334,0.6676934462236161,2.8811605064957524,-0.520919220762212,-0.6976320457447677,0.9383000135421752,0.1395999938249588,0.1535987805784479,0.4996875117997708,1.4938000440597543,0.5644835917423374
31,31,0.457498532332576,0.0055999998000279,1.146644078120217,0.4577181015309509,0.3804459200891551,0.3441982492309057,1.7961868320896008,0.6904179689712697,1.0552488768445587,0.9383000135421752,0.1395999938249588,0.3721107142778141,0.3569283875848399,1.986600041389464,0.8658723367417075
32,32,1.1194286107189495,0.005599999800282,0.759401519905196,0.657395641913459,0.3385876406871699,0.4587831581547808,-2.146306309228118,-2.479182532658155,-2.192396877855117,0.9383000135421752,0.1395999938249588,0.3087711937625538,0.3900097037230084,2.104500055313113,0.128381623166793
33,33,1.0761589185701608,0.0055999997995013,0.5970796994286788,0.9503022138593984,0.2927269239226555,0.3651697108572201,1.041538497424182,-1.9499166568557904,-1.709549079744088,0.9383000135421752,0.1395999938249588,0.2324085935713741,0.3524908987504054,1.861299991607666,1.6125122072193934
34,34,0.8789717288074916,0.0055999997996921,0.6309615704605173,0.6737682721619798,0.3854735988126837,0.2057794522619428,-2.767128297308057,1.555964628643291,-3.0009859835509096,0.9383000135421752,0.1395999938249588,0.3594205002926844,0.1986045127887998,2.236299991607664,0.1677894596136718
35,35,0.3620504042166346,0.0055999997998693,1.045987698172811,0.3349643805097917,0.258217328447,0.4521962123469819,0.3836212817657915,-1.875783861890541,-1.6259271096472732,0.9383000135421752,0.1395999938249588,0.2515571008288497,0.4681668284217138,1.4711999893188477,1.236615699860203
36,36,0.7488225673628182,0.0098999999465289,0.1969508954291842,0.6931542936726707,0.1836772325140623,0.2641261837618039,0.7107738680499185,-2.6800948627803485,2.551423686392838,0.9383000135421752,0.1395999938249588,0.1401826471513099,0.2582816408831097,1.240900039672855,0.8009578062018039
37,37,0.6221915023647205,0.0055999998000094,1.2146023403035269,0.5734144602339174,0.3619433238871867,0.3318879650986767,-0.8231312389900111,1.1015697235915236,0.6428027367623531,0.9383000135421752,0.1395999938249588,0.3349764513722367,0.3438644153297292,1.695799946784972,1.3115588441218629
38,38,0.297955805785837,0.0055999997995472,0.4708957024963982,0.1228196030344117,0.2526266952593431,0.2231842552449312,2.5990843785162445,-1.408560503468166,-1.6085792654979665,0.9383000135421752,0.1395999938249588,0.2565015214949617,0.2374984819972523,1.6557999849319482,0.5214260138889024
39,39,0.8377593653711948,0.0055999997996361,1.3207418896350631,0.5579655858073568,0.1437052938783939,0.393523143102838,1.4512512947666978,2.45430095497986,2.0901185369881112,0.9383000135421752,0.1395999938249588,0.1127960653252372,0.3133207494036991,1.1830999851226824,1.193343874848919
40,40,0.9695537751202268,0.0055999998003613,0.3077514830371951,0.8723047068986595,0.2127802160023431,0.3857346071893944,2.121915848299992,-0.6640933245064535,0.743897232830503,0.9383000135421752,0.1395999938249588,0.1492438829190491,0.3656674982124692,1.3604999780654907,0.930092254608105
41,41,0.588217323881421,0.0098999999450724,0.8890230120809879,0.5653339585241615,0.1421424248510612,0.1570891333428114,-2.5446128535226777,0.9650464261941718,1.195897703229238,0.9383000135421752,0.1395999938249588,0.1218247500163812,0.15791643863112,1.3598999977111796,1.4100387148010047
42,42,0.588217323881421,0.0098999999450724,3.6730746568826462,0.5653339585241615,0.1421424248510612,0.1801986652346348,-2.5446128535226777,2.8575043741332737,2.976516532630909,0.9383000135421752,0.1395999938249588,0.1218247500163812,0.1871523570077339,1.3598999977111796,3.3277811538328
43,43,0.4828446097867388,0.0055999998022397,0.8222362186805989,0.5103455356818468,0.1941923358874596,0.4489562945428749,-0.4946965888459274,3.1087414320568763,-2.894215063238119,0.9383000135421752,0.1395999938249588,0.1778656094867861,0.4617519569718714,1.5751999616622938,1.234727980294001
44,44,0.2456283705312494,0.005599999800224,0.840608990257647,0.2086282502749015,0.3322509097936971,0.5886955162777608,-1.9933259118049136,0.8863339610625517,0.8220221294645933,0.9383000135421752,0.1395999938249588,0.3381867955525743,0.6344742911538067,1.7508000135421764,1.0067356863157049
45,45,0.2935633643596784,0.0055999998001591,0.9593406140792944,0.1575440648124485,0.3099637109277939,0.4095172460362486,1.9772980987432571,2.606570988458139,2.509766315962869,0.9383000135421752,0.1395999938249588,0.3160251557602037,0.4382879390008814,1.7691999673843384,0.7993505790595234
46,46,0.7408059896393591,0.0055999997998111,0.294294335530413,0.7286965759344981,0.1400078525590934,0.3690772521291488,-0.898153148337936,1.8506366120546336,0.6043956699397918,0.9383000135421752,0.1395999938249588,0.1039771706256812,0.3692896571231476,1.2283999919891342,0.7737799222408847
47,47,0.7408059896393591,0.0055999997998111,0.5795826684458885,0.7286965759344981,0.1400078525590934,0.2224200983715036,-0.898153148337936,1.5076134716106542,0.5031305298527353,0.9383000135421752,0.1395999938249588,0.1039771706256812,0.2229087270473713,1.2283999919891342,0.8585985192492273
48,48,0.6022324154582538,0.0055999998001023,0.3553831640028504,0.3084857470748522,0.1766881574593121,0.9120163955169396,-2.9485586564520805,-0.1971081803405265,-0.53355134673688,0.9383000135421752,0.1395999938249588,0.1702330657546306,0.8159075822776051,1.4680000543594396,0.703985432339833
49,49,0.7999336233978483,0.0098999999465475,0.2613005437855064,0.6999149893361478,0.2579767448968332,0.3289717726571315,1.2383870183700103,-2.08843883011628,1.569067573089164,0.9383000135421752,0.1395999938249588,0.2190909024194715,0.3190296694095565,1.6195000410079967,0.4837835780981093
50,50,0.7999336233978483,0.0098999999465475,3.1260027703030544,0.6999149893361478,0.2579767448968332,0.4086757518997326,1.2383870183700103,1.0473130769309873,1.089847692170662,0.9383000135421752,0.1395999938249588,0.2190909024194715,0.4110109819938106,1.6195000410079967,2.5583243654831707
51,51,0.7405981364742972,0.0055999998002184,0.4243404928140586,0.3203812143026408,0.2825797667039103,0.6630482587865565,1.8523279912490351,0.7178569706542881,1.4714638884757127,0.9383000135421752,0.1395999938249588,0.2771043128893941,0.5738396394699883,1.656200051307679,0.2061237402454276
52,52,0.3285170129526666,0.0055999998001267,1.1096393059734109,0.0820912404950235,0.2859083789097373,0.4897828322525647,-0.5330750729834164,0.7827436004800786,0.7110940558765699,0.9383000135421752,0.1395999938249588,0.2950514102867189,0.5441767535632499,1.452600002288817,1.0302706865006557
53,53,0.3285170129526666,0.0055999998001267,0.5737184657802836,0.0820912404950235,0.2859083789097373,0.3663636641442909,-0.5330750729834164,-2.296071160746944,-2.155153692309928,0.9383000135421752,0.1395999938249588,0.2950514102867189,0.4025723981450851,1.452600002288817,0.5537142929187624
54,54,0.8568602488096948,0.0055999998004909,0.967769670538104,0.2755389734662808,0.2819549565151148,0.474294924290812,1.542031998151477,-2.2040594320424645,-2.366592039225372,0.9383000135421752,0.1395999938249588,0.2775558609958181,0.3676670535368985,1.5276000499725353,1.6189211828575365
55,55,0.8568602488096948,0.0055999998004909,1.275766514155095,0.2755389734662808,0.2819549565151148,0.5365630457066308,1.542031998151477,0.5195477373131364,0.7049254760040955,0.9383000135421752,0.1395999938249588,0.2775558609958181,0.4143099983605166,1.5276000499725353,1.5210501649471175
56,56,1.038173640552195,0.0055999997991284,0.5444149092498111,0.9786458418984588,0.1747615947196864,0.4676216192709171,-1.449920716529375,2.2145989087998945,-2.9539308989981863,0.9383000135421752,0.1395999938249588,0.112733721056179,0.4524347415339151,1.3370000123977652,1.1366050078485532
57,57,0.7028523336094589,0.005599999800593,0.6897208454163578,0.6628028115718249,0.2797418978376945,0.5548967084099714,-1.5399945189173896,-2.941727423327812,-1.697115795215202,0.9383000135421752,0.1395999938249588,0.2181254841437653,0.5550135877777591,1.190400004386902,0.1127848240428777
58,58,0.870405806515582,0.0098999999463298,0.5195051659653483,0.6766168229530635,0.1981683009661226,0.4001079234290164,0.93621812260764,-2.790083706938145,1.153702728392019,0.9383000135421752,0.1395999938249588,0.1493519762132944,0.3476244523951868,1.247599959373473,0.2370780277156354
59,59,0.3342079970885126,0.0098999999458693,0.498263836881205,0.334012065684572,0.1982175548761768,0.2975758324627857,-0.3358539188659334,-2.652644131988519,-2.1378960826090685,0.9383000135421752,0.1395999938249588,0.1908732001215855,0.3036174899472115,1.4311000108718896,0.6604319255850221
60,60,1.0099749956105135,0.0098999999460495,0.6754773814432393,0.7570833953476706,0.4084135094743966,0.3145282621468721,-0.6974365574805691,1.3552223648292312,-0.0987953713047436,0.9383000135421752,0.1395999938249588,0.3611835754161791,0.2926228084966215,1.9740999937057504,0.4765352674680998
61,61,0.6206469933424481,0.0055999998030154,3.8451078938410426,0.620289390849643,0.1841347192852481,0.2133345614374507,-0.6485110174002046,-0.6181671658334158,-0.623061477411706,0.9383000135421752,0.1395999938249588,0.1615465227134955,0.2231863516476276,1.601899981498727,3.225543051360991
62,62,0.6767468147744916,0.0055999998007492,0.5697992354764363,0.61234667036906,0.2243311746358558,0.6297121942938084,-1.5844157023155925,0.6290723890706964,-0.4067037254425089,0.9383000135421752,0.1395999938249588,0.2000586456033672,0.6223786420478916,1.6880999803543102,0.6748489340050905
63,63,0.6767468147744916,0.0055999998007492,2.1224441262477063,0.61234667036906,0.2243311746358558,0.1747699731438373,-1.5844157023155925,1.6051762454776448,1.619019654165672,0.9383000135421752,0.1395999938249588,0.2000586456033672,0.1786017503426916,1.6880999803543102,2.8058979913138025
64,64,0.5621248868387316,0.0098999999465496,0.2976299237839202,0.5067782446756336,0.2424397891115745,0.4339241480891005,-1.7611269719594127,1.910566265153692,2.9476529561867326,0.9383000135421752,0.1395999938249588,0.2156414121055629,0.433411544193576,1.3292000293731705,0.6062966010017333
65,65,0.7579126015396092,0.009899999946613,0.9421420702024932,0.5240593873670021,0.1352453695101749,0.5124122478070133,-0.0826823192126809,1.545035538760674,0.956261942433202,0.9383000135421752,0.1395999938249588,0.1083276898438978,0.4247132782044783,1.1409000158309968,0.9955338205425618
66,66,0.7579126015396092,0.009899999946613,0.9708352269120556,0.5240593873670021,0.1352453695101749,0.2502176815553273,-0.0826823192126809,0.1562362616032119,0.0281408398943973,0.9383000135421752,0.1395999938249588,0.1083276898438978,0.2069880838751132,1.1409000158309968,0.5553549679904565
67,67,0.1650285436731895,0.0055999998013579,0.9368196824725468,0.1991612460452703,0.153015871536153,0.5560937132172562,0.9697164696448288,1.644259642602052,1.5110934938752525,0.9383000135421752,0.1395999938249588,0.1514204027781116,0.5865327496398662,1.3075000047683676,0.7444856667202265
68,68,0.5056081294783403,0.0098999999460985,0.5819518367222126,0.4237435761958569,0.3114138643120414,0.3527975794509411,-0.0683348461495086,-2.382599828928459,-1.816903600433243,0.9383000135421752,0.1395999938249588,0.2975742673362237,0.3572306409008,1.511899948120116,0.8028180516112386
69,69,0.7072425394174323,0.0055999997999102,0.6967477615805171,0.6569627122414127,0.3055475731787705,0.5018922274421247,-0.4085489985292565,2.4266956338816774,2.138358668063804,0.9383000135421752,0.1395999938249588,0.2567919381316676,0.5145541920444942,1.4090000391006456,1.3319661510906855
70,70,0.3622872565613005,0.0098999999454541,1.0008542638802471,0.3007651541982832,0.3199542324101054,0.204880106364328,1.4747853854681967,-0.7392034494773561,-0.4963612660087823,0.9383000135421752,0.1395999938249588,0.3197856731886688,0.2081392021315343,2.237099885940556,1.1611675571163964
71,71,0.3622872565613005,0.0098999999454541,2.6712698728884114,0.3007651541982832,0.3199542324101054,0.2246535426611495,1.4747853854681967,2.261078731736902,2.181307945173076,0.9383000135421752,0.1395999938249588,0.3197856731886688,0.2319058681963529,2.237099885940556,2.4700653248536617
72,72,0.5937986595411974,0.0055999997978979,1.036428868322122,0.6013784538238512,0.1494579493910138,0.3314674116303893,-2.758835308635632,-1.913477566360295,-2.362562300526159,0.9383000135421752,0.1395999938249588,0.126662096803279,0.3358223806802469,1.3818000555038352,0.5325431952464837
73,73,1.0172648622952023,0.005599999800044,1.177126230258657,0.921768157541898,0.2581605328565597,0.4272657172019327,-0.0670301586461191,-2.095762196291126,-1.3170197384463398,0.9383000135421752,0.1395999938249588,0.182558469676508,0.4114049117027739,1.4450000524520876,1.3274962779638162
74,74,0.4067467226085169,0.0055999997998222,1.5448339643347908,0.4526936194129016,0.1758980334697367,0.1927743838402777,-2.3865687036224736,1.4040488825843258,1.5821027054408414,0.9383000135421752,0.1395999938249588,0.1642101161470158,0.2004068620825426,1.575700044631965,1.85379377895304
75,75,0.4067467226085169,0.0055999997998222,0.4677779226925187,0.4526936194129016,0.1758980334697367,0.2640714956513472,-2.3865687036224736,-0.4780352114547771,-1.6288142142186597,0.9383000135421752,0.1395999938249588,0.1642101161470158,0.2708861196786998,1.575700044631965,0.3358109614836293
76,76,0.2567528125758122,0.0055999997982261,2.8296321577239354,0.1678867788572002,0.2311745252408237,0.1733104722417479,-1.3331980121525702,2.8635541753663256,2.9151944181974625,0.9383000135421752,0.1395999938249588,0.2324639159637709,0.1863176833031751,1.8655999898910531,2.8326513563519176
77,77,0.764492618862676,0.0098999999457439,0.9112011258786428,0.4549122173017273,0.5067292683155522,0.3244085432865592,-3.0524325514924047,-1.638535051786307,-2.1541985254218523,0.9383000135421752,0.1395999938249588,0.5054556300599989,0.3150818082367564,2.0769999027252206,0.7870809344887634
78,78,0.3919042740991854,0.0055999998001573,1.0870968065058748,0.4399705800595939,0.2850814020974543,0.593848602552681,-1.542668747816463,-3.093284620335065,-2.6767013608949286,0.9383000135421752,0.1395999938249588,0.2698911750660768,0.6283927774018807,1.4873000383377069,0.9691174488998936
79,79,0.2242756084153547,0.0055999998002609,0.646938737320686,0.2558225374745063,0.1582475586207887,0.4502639389713733,-2.5137134470424067,2.29832047188045,2.702727787110255,0.9383000135421752,0.1395999938249588,0.1542978505620712,0.4609734137687161,1.305500030517578,0.5644725109738171
80,80,0.2274852213089247,0.0055999998011404,1.9437048502141123,0.1698222546534888,0.186422762959751,0.1964862965563578,1.846427046347,0.6103867019504302,0.6930011516650174,0.9383000135421752,0.1395999938249588,0.1865776456968571,0.2073483664129018,1.6679999828338563,1.828837837191715
81,81,0.2274852213089247,0.0055999998011404,1.9245781827637225,0.1698222546534888,0.186422762959751,0.2265173370488609,1.846427046347,-2.587893728207438,-2.672845090344681,0.9383000135421752,0.1395999938249588,0.1865776456968571,0.239206957844622,1.6679999828338563,1.9094961811422075
82,82,1.1014846246097183,0.0055999998007578,1.3596777867206422,0.630726811156744,0.6549325435986362,0.2801100177689403,-0.8642725261548642,0.6191926784302443,0.1388176402473754,0.9383000135421752,0.1395999938249588,0.6444252409594354,0.2640434204076505,2.4916999340057377,1.311288123076872
83,83,0.0533795288420364,0.0055999997999821,0.1613932625364896,0.2782764747987081,0.2365623770473262,0.5460257170103793,2.9415816281863325,0.0371714782349064,0.4542922537034036,0.9383000135421752,0.1395999938249588,0.2339786883308617,0.5750884610889194,1.5698000192642212,0.4052289520559142
84,84,0.7754771252755412,0.0055999998010204,1.2462389513860326,0.3518541193070809,0.1248173630506995,0.6013272187425357,-2.6302395013845183,-2.042907181227818,-2.200005133226747,0.9383000135421752,0.1395999938249588,0.1152643748347213,0.4617989614165469,1.3478000164031894,1.2362000187265647
85,85,0.1724161854133871,0.0055999998000987,3.3086215311490887,0.1159743102647647,0.0866663092052049,0.2017969783669204,2.444006912460572,-0.4899688029023957,-0.4827434886064348,0.9383000135421752,0.1395999938249588,0.086213570358778,0.2201870660126953,1.1081000566482468,3.306954026907833
86,86,0.1724161854133871,0.0055999998000987,0.7144358661830054,0.1159743102647647,0.0866663092052049,0.2948407237190661,2.444006912460572,2.1662799770211145,2.210800738757781,0.9383000135421752,0.1395999938249588,0.086213570358778,0.307438809904866,1.1081000566482468,0.581948827779594
87,87,0.1724161854133871,0.0055999998000987,0.9121087616973668,0.1159743102647647,0.0866663092052049,0.1778322857381466,2.444006912460572,1.7368650155192904,1.8195637513429392,0.9383000135421752,0.1395999938249588,0.086213570358778,0.1859524761435421,1.1081000566482468,0.7932252150491929
88,88,0.8855390569169658,0.0055999998003018,0.2386439885707363,0.7823251042057048,0.3266698019944252,0.4125661323807154,-0.7756880407673952,2.613047828286092,-1.4591219468459584,0.9383000135421752,0.1395999938249588,0.2349074498481976,0.3963637217960573,1.2378000020980835,0.6683842902177667
89,89,0.8452720328433858,0.0055999998006072,2.6552473960300764,0.7875128631534469,0.1643751504516921,0.2122156627936818,-1.8472653256723852,-0.6865667079811533,-0.962032198623766,0.9383000135421752,0.1395999938249588,0.1191514750455915,0.2105004173534173,1.2877999544143668,2.336764607587896
90,90,0.8452720328433858,0.0055999998006072,1.3178488078631965,0.7875128631534469,0.1643751504516921,0.2213143411272193,-1.8472653256723852,0.2562905007643739,-0.2844324372577225,0.9383000135421752,0.1395999938249588,0.1191514750455915,0.2166974168820152,1.2877999544143668,1.595087552264919
91,91,0.9806488695363758,0.0055999997996426,1.1873313649069497,0.7642235092165224,0.4596370331089852,0.2297390727311021,0.7311187093093111,-3.011648750334378,2.898918732770821,0.9383000135421752,0.1395999938249588,0.4254614715147774,0.2258511100169555,2.376800060272217,1.8473382231923927
92,92,0.9806488695363758,0.0055999997996426,2.396425384803597,0.7642235092165224,0.4596370331089852,0.2096124175205888,0.7311187093093111,0.6419746554298895,0.6703690014301404,0.9383000135421752,0.1395999938249588,0.4254614715147774,0.2057736270550846,2.376800060272217,1.7389968235544102
93,93,1.0945990423409138,0.0055999997996475,0.3881759740604483,0.8585457921183852,0.4421924552514496,0.6595597108268615,-2.603595422153703,0.2166281167324287,-2.1515054466709658,0.9383000135421752,0.1395999938249588,0.3772631644516731,0.6157131952787693,1.9789999723434448,0.5947898002880025
94,94,1.0945990423409138,0.0055999997996475,2.9022767360697417,0.8585457921183852,0.4421924552514496,0.2406425361637629,-2.603595422153703,-2.729751350964802,-2.6925224655868654,0.9383000135421752,0.1395999938249588,0.3772631644516731,0.2335168944672707,1.9789999723434448,2.2696232665467235
95,95,0.9356325542216546,0.0055999997987653,1.7814771842951698,0.858056632772021,0.2518840714579601,0.3959854837491434,-2.5933843658927067,-0.5188962117249662,-0.9543658635793087,0.9383000135421752,0.1395999938249588,0.1933949687480127,0.3936104400658637,1.55110001564026,2.122353378132904
96,96,1.001752991916455,0.0055999997998514,0.595813297054405,0.5308186418692484,0.2558132591574469,0.5925619146677806,-1.9322252800525188,0.3465218211862379,-0.3969180225457277,0.9383000135421752,0.1395999938249588,0.2313030493230983,0.4724470005980952,1.709800004959107,1.0045126175608794
97,97,0.7795346047883824,0.0055999998008272,2.1640546783489283,0.5417756009401768,0.4417860158579975,0.2649575367146979,2.920872096646681,2.300970649438776,2.4469316539645685,0.9383000135421752,0.1395999938249588,0.4239964576470413,0.2641363292993336,1.947700023651123,1.8407241055944836
98,98,0.0998745782385958,0.0098999999462936,1.7921444523338002,0.1125083307119384,0.1184792662941267,0.2280033120645099,2.2276923606268784,1.6549952817364957,1.6890216214241984,0.9383000135421752,0.1395999938249588,0.1184582883737136,0.2370770519967948,1.2345999479293783,1.6719273063403433
99,99,0.8604901938707472,0.0055999998004257,0.785149079135269,0.7384297841005096,0.278682243626395,0.39322535081536,2.249072242542693,-1.6409031171254116,-2.33535574804326,0.9383000135421752,0.1395999938249588,0.2201186699504372,0.3775863996195409,1.419999957084657,1.2370764257524849
